I 06.28/02:22:06 main.py:23  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/encoder_canonical/adapter/aux_pca_1e-3/mlp/code1e-3_fc1e-3_lr2e-4/enc_seed2026_dec_seed42
I 06.28/02:22:06 main.py:24  ] => PyTorch Version: 2.5.1
I 06.28/02:22:06 init.py:13  ] Random seed set to 2026
I 06.28/02:22:07 init.py:92  ] Running on GPU 4
I 06.28/02:22:10 init.py:132 ] pretrained decoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:10 init.py:139 ] pretrained encoder loaded and frozen from exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth
I 06.28/02:22:12 init.py:152 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed42_transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/encoder_canonical/aux_pca_1e-3/seed2026_transnet_transnet/checkpoints/best_nmse.pth; adapter: mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.28/02:22:12 init.py:159 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.28/02:22:12 init.py:164 ] => Model Flops: 3.7841e+01M
I 06.28/02:22:12 init.py:165 ] => Model Params Num: 5.2589e+00M

I 06.28/02:22:12 init.py:166 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): MLPAdapter(
    (norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.28/02:22:12 init.py:33  ] 
I 06.28/03:41:36 solver.py:282 ] Epoch: [274/400][40/391] lr: 9.15e-05 | recon: 9.3017e-07 code: 2.7217e-04 fc: 9.6326e-05 total: 1.2987e-06 | time: 0.040
I 06.28/03:41:37 solver.py:282 ] Epoch: [274/400][60/391] lr: 9.14e-05 | recon: 9.2888e-07 code: 2.7374e-04 fc: 9.5681e-05 total: 1.2983e-06 | time: 0.042
I 06.28/03:41:38 solver.py:282 ] Epoch: [274/400][80/391] lr: 9.14e-05 | recon: 9.3211e-07 code: 2.7346e-04 fc: 9.6456e-05 total: 1.3020e-06 | time: 0.040
I 06.28/03:41:39 solver.py:282 ] Epoch: [274/400][100/391] lr: 9.14e-05 | recon: 9.3698e-07 code: 2.7398e-04 fc: 9.6518e-05 total: 1.3075e-06 | time: 0.042
I 06.28/03:41:40 solver.py:282 ] Epoch: [274/400][120/391] lr: 9.14e-05 | recon: 9.3850e-07 code: 2.7503e-04 fc: 9.7656e-05 total: 1.3112e-06 | time: 0.041
I 06.28/03:41:40 solver.py:282 ] Epoch: [274/400][140/391] lr: 9.13e-05 | recon: 9.4077e-07 code: 2.7578e-04 fc: 9.8463e-05 total: 1.3150e-06 | time: 0.040
I 06.28/03:41:41 solver.py:282 ] Epoch: [274/400][160/391] lr: 9.13e-05 | recon: 9.4063e-07 code: 2.7535e-04 fc: 9.8727e-05 total: 1.3147e-06 | time: 0.041
I 06.28/03:41:42 solver.py:282 ] Epoch: [274/400][180/391] lr: 9.13e-05 | recon: 9.4042e-07 code: 2.7501e-04 fc: 9.8524e-05 total: 1.3140e-06 | time: 0.040
I 06.28/03:41:43 solver.py:282 ] Epoch: [274/400][200/391] lr: 9.12e-05 | recon: 9.3789e-07 code: 2.7385e-04 fc: 9.8148e-05 total: 1.3099e-06 | time: 0.041
I 06.28/03:41:44 solver.py:282 ] Epoch: [274/400][220/391] lr: 9.12e-05 | recon: 9.3835e-07 code: 2.7378e-04 fc: 9.8045e-05 total: 1.3102e-06 | time: 0.040
I 06.28/03:41:44 solver.py:282 ] Epoch: [274/400][240/391] lr: 9.12e-05 | recon: 9.4019e-07 code: 2.7439e-04 fc: 9.7991e-05 total: 1.3126e-06 | time: 0.040
I 06.28/03:41:45 solver.py:282 ] Epoch: [274/400][260/391] lr: 9.11e-05 | recon: 9.3997e-07 code: 2.7430e-04 fc: 9.7676e-05 total: 1.3120e-06 | time: 0.040
I 06.28/03:41:46 solver.py:282 ] Epoch: [274/400][280/391] lr: 9.11e-05 | recon: 9.3858e-07 code: 2.7414e-04 fc: 9.7415e-05 total: 1.3101e-06 | time: 0.040
I 06.28/03:41:47 solver.py:282 ] Epoch: [274/400][300/391] lr: 9.11e-05 | recon: 9.3812e-07 code: 2.7407e-04 fc: 9.7406e-05 total: 1.3096e-06 | time: 0.040
I 06.28/03:41:48 solver.py:282 ] Epoch: [274/400][320/391] lr: 9.11e-05 | recon: 9.3666e-07 code: 2.7373e-04 fc: 9.7057e-05 total: 1.3074e-06 | time: 0.041
I 06.28/03:41:49 solver.py:282 ] Epoch: [274/400][340/391] lr: 9.10e-05 | recon: 9.3801e-07 code: 2.7428e-04 fc: 9.7290e-05 total: 1.3096e-06 | time: 0.040
I 06.28/03:41:50 solver.py:282 ] Epoch: [274/400][360/391] lr: 9.10e-05 | recon: 9.3802e-07 code: 2.7392e-04 fc: 9.6941e-05 total: 1.3089e-06 | time: 0.041
I 06.28/03:41:50 solver.py:282 ] Epoch: [274/400][380/391] lr: 9.10e-05 | recon: 9.3841e-07 code: 2.7410e-04 fc: 9.7377e-05 total: 1.3099e-06 | time: 0.040
I 06.28/03:41:51 solver.py:318 ] => Train  Recon loss: 9.3904e-07 | Code loss: 2.7424e-04 | FC loss: 9.7784e-05 | Total: 1.3111e-06 | adapter/W1_norm=5.3175e+01 | adapter/W1_mean=1.2117e-04 | adapter/W1_std=5.1929e-02 | adapter/W2_norm=4.6774e+00 | adapter/W2_mean=1.4036e-03 | adapter/W2_std=4.3468e-03 | adapter/delta_ratio=7.3366e-01

I 06.28/03:41:51 solver.py:427 ] 
=! Best NMSE: -2.4788e+01 (epoch=220)

I 06.28/03:41:52 solver.py:282 ] Epoch: [275/400][20/391] lr: 9.09e-05 | recon: 9.1696e-07 code: 2.7298e-04 fc: 1.0553e-04 total: 1.2955e-06 | time: 0.051
I 06.28/03:41:52 solver.py:282 ] Epoch: [275/400][40/391] lr: 9.09e-05 | recon: 9.3776e-07 code: 2.7489e-04 fc: 1.0589e-04 total: 1.3185e-06 | time: 0.043
I 06.28/03:41:53 solver.py:282 ] Epoch: [275/400][60/391] lr: 9.09e-05 | recon: 9.3476e-07 code: 2.7181e-04 fc: 1.0140e-04 total: 1.3080e-06 | time: 0.043
I 06.28/03:41:54 solver.py:282 ] Epoch: [275/400][80/391] lr: 9.08e-05 | recon: 9.3281e-07 code: 2.7147e-04 fc: 9.9530e-05 total: 1.3038e-06 | time: 0.043
I 06.28/03:41:55 solver.py:282 ] Epoch: [275/400][100/391] lr: 9.08e-05 | recon: 9.3438e-07 code: 2.7144e-04 fc: 9.9061e-05 total: 1.3049e-06 | time: 0.041
I 06.28/03:41:56 solver.py:282 ] Epoch: [275/400][120/391] lr: 9.08e-05 | recon: 9.3580e-07 code: 2.7237e-04 fc: 9.8316e-05 total: 1.3065e-06 | time: 0.043
I 06.28/03:41:57 solver.py:282 ] Epoch: [275/400][140/391] lr: 9.07e-05 | recon: 9.3887e-07 code: 2.7292e-04 fc: 9.8455e-05 total: 1.3102e-06 | time: 0.042
I 06.28/03:41:57 solver.py:282 ] Epoch: [275/400][160/391] lr: 9.07e-05 | recon: 9.3902e-07 code: 2.7281e-04 fc: 9.9241e-05 total: 1.3111e-06 | time: 0.041
I 06.28/03:41:58 solver.py:282 ] Epoch: [275/400][180/391] lr: 9.07e-05 | recon: 9.3882e-07 code: 2.7326e-04 fc: 1.0054e-04 total: 1.3126e-06 | time: 0.042
I 06.28/03:41:59 solver.py:282 ] Epoch: [275/400][200/391] lr: 9.07e-05 | recon: 9.3915e-07 code: 2.7296e-04 fc: 1.0012e-04 total: 1.3122e-06 | time: 0.042
I 06.28/03:42:00 solver.py:282 ] Epoch: [275/400][220/391] lr: 9.06e-05 | recon: 9.3872e-07 code: 2.7331e-04 fc: 1.0012e-04 total: 1.3122e-06 | time: 0.043
I 06.28/03:42:01 solver.py:282 ] Epoch: [275/400][240/391] lr: 9.06e-05 | recon: 9.4004e-07 code: 2.7408e-04 fc: 1.0007e-04 total: 1.3142e-06 | time: 0.044
I 06.28/03:42:03 solver.py:282 ] Epoch: [275/400][260/391] lr: 9.06e-05 | recon: 9.3993e-07 code: 2.7344e-04 fc: 9.9449e-05 total: 1.3128e-06 | time: 0.048
I 06.28/03:42:05 solver.py:282 ] Epoch: [275/400][280/391] lr: 9.05e-05 | recon: 9.3821e-07 code: 2.7305e-04 fc: 9.8954e-05 total: 1.3102e-06 | time: 0.051
I 06.28/03:42:06 solver.py:282 ] Epoch: [275/400][300/391] lr: 9.05e-05 | recon: 9.3850e-07 code: 2.7293e-04 fc: 9.8475e-05 total: 1.3099e-06 | time: 0.050
I 06.28/03:42:06 solver.py:282 ] Epoch: [275/400][320/391] lr: 9.05e-05 | recon: 9.3897e-07 code: 2.7325e-04 fc: 9.8264e-05 total: 1.3105e-06 | time: 0.049
I 06.28/03:42:07 solver.py:282 ] Epoch: [275/400][340/391] lr: 9.04e-05 | recon: 9.3894e-07 code: 2.7366e-04 fc: 9.8383e-05 total: 1.3110e-06 | time: 0.048
I 06.28/03:42:08 solver.py:282 ] Epoch: [275/400][360/391] lr: 9.04e-05 | recon: 9.3946e-07 code: 2.7395e-04 fc: 9.8319e-05 total: 1.3117e-06 | time: 0.048
I 06.28/03:42:08 solver.py:282 ] Epoch: [275/400][380/391] lr: 9.04e-05 | recon: 9.4026e-07 code: 2.7413e-04 fc: 9.8949e-05 total: 1.3133e-06 | time: 0.047
I 06.28/03:42:09 solver.py:318 ] => Train  Recon loss: 9.4016e-07 | Code loss: 2.7425e-04 | FC loss: 9.8917e-05 | Total: 1.3133e-06 | adapter/W1_norm=5.3171e+01 | adapter/W1_mean=1.2109e-04 | adapter/W1_std=5.1925e-02 | adapter/W2_norm=4.6820e+00 | adapter/W2_mean=1.4061e-03 | adapter/W2_std=4.3507e-03 | adapter/delta_ratio=7.4612e-01

I 06.28/03:42:09 solver.py:427 ] 
=! Best NMSE: -2.4788e+01 (epoch=220)

I 06.28/03:42:10 solver.py:282 ] Epoch: [276/400][20/391] lr: 9.03e-05 | recon: 9.4613e-07 code: 2.7478e-04 fc: 1.1116e-04 total: 1.3321e-06 | time: 0.051
I 06.28/03:42:11 solver.py:282 ] Epoch: [276/400][40/391] lr: 9.03e-05 | recon: 9.5520e-07 code: 2.7449e-04 fc: 1.1192e-04 total: 1.3416e-06 | time: 0.042
I 06.28/03:42:12 solver.py:282 ] Epoch: [276/400][60/391] lr: 9.03e-05 | recon: 9.4825e-07 code: 2.7346e-04 fc: 1.0884e-04 total: 1.3305e-06 | time: 0.043
I 06.28/03:42:12 solver.py:282 ] Epoch: [276/400][80/391] lr: 9.03e-05 | recon: 9.4770e-07 code: 2.7430e-04 fc: 1.0597e-04 total: 1.3280e-06 | time: 0.041
I 06.28/03:42:13 solver.py:282 ] Epoch: [276/400][100/391] lr: 9.02e-05 | recon: 9.4012e-07 code: 2.7301e-04 fc: 1.0311e-04 total: 1.3162e-06 | time: 0.042
I 06.28/03:42:14 solver.py:282 ] Epoch: [276/400][120/391] lr: 9.02e-05 | recon: 9.4006e-07 code: 2.7346e-04 fc: 1.0168e-04 total: 1.3152e-06 | time: 0.041
I 06.28/03:42:15 solver.py:282 ] Epoch: [276/400][140/391] lr: 9.02e-05 | recon: 9.3942e-07 code: 2.7280e-04 fc: 1.0045e-04 total: 1.3127e-06 | time: 0.040
I 06.28/03:42:15 solver.py:282 ] Epoch: [276/400][160/391] lr: 9.01e-05 | recon: 9.3681e-07 code: 2.7204e-04 fc: 9.9421e-05 total: 1.3083e-06 | time: 0.041
I 06.28/03:42:16 solver.py:282 ] Epoch: [276/400][180/391] lr: 9.01e-05 | recon: 9.3456e-07 code: 2.7117e-04 fc: 9.8511e-05 total: 1.3042e-06 | time: 0.041
I 06.28/03:42:17 solver.py:282 ] Epoch: [276/400][200/391] lr: 9.01e-05 | recon: 9.3563e-07 code: 2.7168e-04 fc: 9.8854e-05 total: 1.3062e-06 | time: 0.041
I 06.28/03:42:18 solver.py:282 ] Epoch: [276/400][220/391] lr: 9.00e-05 | recon: 9.3550e-07 code: 2.7162e-04 fc: 9.9139e-05 total: 1.3063e-06 | time: 0.041
I 06.28/03:42:19 solver.py:282 ] Epoch: [276/400][240/391] lr: 9.00e-05 | recon: 9.3604e-07 code: 2.7229e-04 fc: 9.9277e-05 total: 1.3076e-06 | time: 0.041
I 06.28/03:42:20 solver.py:282 ] Epoch: [276/400][260/391] lr: 9.00e-05 | recon: 9.3494e-07 code: 2.7214e-04 fc: 9.8663e-05 total: 1.3057e-06 | time: 0.042
I 06.28/03:42:21 solver.py:282 ] Epoch: [276/400][280/391] lr: 9.00e-05 | recon: 9.3625e-07 code: 2.7242e-04 fc: 9.8567e-05 total: 1.3072e-06 | time: 0.042
I 06.28/03:42:21 solver.py:282 ] Epoch: [276/400][300/391] lr: 8.99e-05 | recon: 9.3857e-07 code: 2.7328e-04 fc: 9.8842e-05 total: 1.3107e-06 | time: 0.041
I 06.28/03:42:22 solver.py:282 ] Epoch: [276/400][320/391] lr: 8.99e-05 | recon: 9.3910e-07 code: 2.7334e-04 fc: 9.8959e-05 total: 1.3114e-06 | time: 0.041
I 06.28/03:42:23 solver.py:282 ] Epoch: [276/400][340/391] lr: 8.99e-05 | recon: 9.3928e-07 code: 2.7370e-04 fc: 9.9186e-05 total: 1.3122e-06 | time: 0.041
I 06.28/03:42:24 solver.py:282 ] Epoch: [276/400][360/391] lr: 8.98e-05 | recon: 9.4058e-07 code: 2.7390e-04 fc: 9.9523e-05 total: 1.3140e-06 | time: 0.041
I 06.28/03:42:24 solver.py:282 ] Epoch: [276/400][380/391] lr: 8.98e-05 | recon: 9.4015e-07 code: 2.7388e-04 fc: 9.9459e-05 total: 1.3135e-06 | time: 0.041
I 06.28/03:42:25 solver.py:318 ] => Train  Recon loss: 9.4044e-07 | Code loss: 2.7408e-04 | FC loss: 9.9407e-05 | Total: 1.3139e-06 | adapter/W1_norm=5.3167e+01 | adapter/W1_mean=1.2098e-04 | adapter/W1_std=5.1921e-02 | adapter/W2_norm=4.6864e+00 | adapter/W2_mean=1.4070e-03 | adapter/W2_std=4.3550e-03 | adapter/delta_ratio=7.3321e-01

I 06.28/03:42:25 solver.py:427 ] 
=! Best NMSE: -2.4788e+01 (epoch=220)

I 06.28/03:42:26 solver.py:282 ] Epoch: [277/400][20/391] lr: 8.98e-05 | recon: 9.5830e-07 code: 2.7361e-04 fc: 9.4161e-05 total: 1.3261e-06 | time: 0.053
I 06.28/03:42:27 solver.py:282 ] Epoch: [277/400][40/391] lr: 8.97e-05 | recon: 9.4348e-07 code: 2.7122e-04 fc: 9.4101e-05 total: 1.3088e-06 | time: 0.047
I 06.28/03:42:28 solver.py:282 ] Epoch: [277/400][60/391] lr: 8.97e-05 | recon: 9.3661e-07 code: 2.7000e-04 fc: 9.2721e-05 total: 1.2993e-06 | time: 0.045
I 06.28/03:42:28 solver.py:282 ] Epoch: [277/400][80/391] lr: 8.97e-05 | recon: 9.3587e-07 code: 2.6994e-04 fc: 9.2573e-05 total: 1.2984e-06 | time: 0.043
I 06.28/03:42:29 solver.py:282 ] Epoch: [277/400][100/391] lr: 8.96e-05 | recon: 9.3472e-07 code: 2.6965e-04 fc: 9.3406e-05 total: 1.2978e-06 | time: 0.042
I 06.28/03:42:30 solver.py:282 ] Epoch: [277/400][120/391] lr: 8.96e-05 | recon: 9.3589e-07 code: 2.6971e-04 fc: 9.4597e-05 total: 1.3002e-06 | time: 0.043
I 06.28/03:42:31 solver.py:282 ] Epoch: [277/400][140/391] lr: 8.96e-05 | recon: 9.3662e-07 code: 2.6999e-04 fc: 9.4730e-05 total: 1.3013e-06 | time: 0.042
I 06.28/03:42:32 solver.py:282 ] Epoch: [277/400][160/391] lr: 8.96e-05 | recon: 9.3965e-07 code: 2.7090e-04 fc: 9.5069e-05 total: 1.3056e-06 | time: 0.042
I 06.28/03:42:32 solver.py:282 ] Epoch: [277/400][180/391] lr: 8.95e-05 | recon: 9.3856e-07 code: 2.7080e-04 fc: 9.5207e-05 total: 1.3046e-06 | time: 0.042
I 06.28/03:42:33 solver.py:282 ] Epoch: [277/400][200/391] lr: 8.95e-05 | recon: 9.3755e-07 code: 2.7117e-04 fc: 9.4971e-05 total: 1.3037e-06 | time: 0.041
I 06.28/03:42:34 solver.py:282 ] Epoch: [277/400][220/391] lr: 8.95e-05 | recon: 9.3861e-07 code: 2.7156e-04 fc: 9.4986e-05 total: 1.3051e-06 | time: 0.042
I 06.28/03:42:35 solver.py:282 ] Epoch: [277/400][240/391] lr: 8.94e-05 | recon: 9.4048e-07 code: 2.7223e-04 fc: 9.5340e-05 total: 1.3080e-06 | time: 0.042
I 06.28/03:42:36 solver.py:282 ] Epoch: [277/400][260/391] lr: 8.94e-05 | recon: 9.3742e-07 code: 2.7232e-04 fc: 9.5404e-05 total: 1.3051e-06 | time: 0.041
I 06.28/03:42:36 solver.py:282 ] Epoch: [277/400][280/391] lr: 8.94e-05 | recon: 9.3684e-07 code: 2.7218e-04 fc: 9.5472e-05 total: 1.3045e-06 | time: 0.041
I 06.28/03:42:37 solver.py:282 ] Epoch: [277/400][300/391] lr: 8.93e-05 | recon: 9.3614e-07 code: 2.7209e-04 fc: 9.5292e-05 total: 1.3035e-06 | time: 0.041
I 06.28/03:42:38 solver.py:282 ] Epoch: [277/400][320/391] lr: 8.93e-05 | recon: 9.3611e-07 code: 2.7245e-04 fc: 9.5536e-05 total: 1.3041e-06 | time: 0.041
I 06.28/03:42:39 solver.py:282 ] Epoch: [277/400][340/391] lr: 8.93e-05 | recon: 9.3651e-07 code: 2.7263e-04 fc: 9.5657e-05 total: 1.3048e-06 | time: 0.041
I 06.28/03:42:39 solver.py:282 ] Epoch: [277/400][360/391] lr: 8.93e-05 | recon: 9.3551e-07 code: 2.7241e-04 fc: 9.5743e-05 total: 1.3037e-06 | time: 0.040
I 06.28/03:42:40 solver.py:282 ] Epoch: [277/400][380/391] lr: 8.92e-05 | recon: 9.3689e-07 code: 2.7295e-04 fc: 9.6347e-05 total: 1.3062e-06 | time: 0.040
I 06.28/03:42:41 solver.py:318 ] => Train  Recon loss: 9.3684e-07 | Code loss: 2.7317e-04 | FC loss: 9.6520e-05 | Total: 1.3065e-06 | adapter/W1_norm=5.3164e+01 | adapter/W1_mean=1.2127e-04 | adapter/W1_std=5.1918e-02 | adapter/W2_norm=4.6918e+00 | adapter/W2_mean=1.4102e-03 | adapter/W2_std=4.3594e-03 | adapter/delta_ratio=7.3969e-01

I 06.28/03:42:41 solver.py:427 ] 
=! Best NMSE: -2.4788e+01 (epoch=220)

I 06.28/03:42:41 solver.py:282 ] Epoch: [278/400][20/391] lr: 8.92e-05 | recon: 9.4913e-07 code: 2.7239e-04 fc: 1.1431e-04 total: 1.3358e-06 | time: 0.037
I 06.28/03:42:42 solver.py:282 ] Epoch: [278/400][40/391] lr: 8.92e-05 | recon: 9.4476e-07 code: 2.7319e-04 fc: 1.0647e-04 total: 1.3244e-06 | time: 0.042
I 06.28/03:42:43 solver.py:282 ] Epoch: [278/400][60/391] lr: 8.91e-05 | recon: 9.4854e-07 code: 2.7286e-04 fc: 1.0392e-04 total: 1.3253e-06 | time: 0.040
I 06.28/03:42:44 solver.py:282 ] Epoch: [278/400][80/391] lr: 8.91e-05 | recon: 9.4301e-07 code: 2.7272e-04 fc: 1.0254e-04 total: 1.3183e-06 | time: 0.039
I 06.28/03:42:45 solver.py:282 ] Epoch: [278/400][100/391] lr: 8.91e-05 | recon: 9.4325e-07 code: 2.7286e-04 fc: 1.0184e-04 total: 1.3180e-06 | time: 0.041
I 06.28/03:42:45 solver.py:282 ] Epoch: [278/400][120/391] lr: 8.90e-05 | recon: 9.4550e-07 code: 2.7366e-04 fc: 1.0134e-04 total: 1.3205e-06 | time: 0.039
I 06.28/03:42:46 solver.py:282 ] Epoch: [278/400][140/391] lr: 8.90e-05 | recon: 9.4757e-07 code: 2.7405e-04 fc: 1.0332e-04 total: 1.3249e-06 | time: 0.040
I 06.28/03:42:47 solver.py:282 ] Epoch: [278/400][160/391] lr: 8.90e-05 | recon: 9.4890e-07 code: 2.7406e-04 fc: 1.0369e-04 total: 1.3266e-06 | time: 0.040
I 06.28/03:42:48 solver.py:282 ] Epoch: [278/400][180/391] lr: 8.89e-05 | recon: 9.4438e-07 code: 2.7384e-04 fc: 1.0293e-04 total: 1.3212e-06 | time: 0.039
I 06.28/03:42:49 solver.py:282 ] Epoch: [278/400][200/391] lr: 8.89e-05 | recon: 9.4383e-07 code: 2.7370e-04 fc: 1.0208e-04 total: 1.3196e-06 | time: 0.040
I 06.28/03:42:49 solver.py:282 ] Epoch: [278/400][220/391] lr: 8.89e-05 | recon: 9.4245e-07 code: 2.7331e-04 fc: 1.0131e-04 total: 1.3171e-06 | time: 0.039
I 06.28/03:42:50 solver.py:282 ] Epoch: [278/400][240/391] lr: 8.89e-05 | recon: 9.4149e-07 code: 2.7317e-04 fc: 1.0163e-04 total: 1.3163e-06 | time: 0.040
I 06.28/03:42:51 solver.py:282 ] Epoch: [278/400][260/391] lr: 8.88e-05 | recon: 9.4153e-07 code: 2.7331e-04 fc: 1.0230e-04 total: 1.3171e-06 | time: 0.039
I 06.28/03:42:52 solver.py:282 ] Epoch: [278/400][280/391] lr: 8.88e-05 | recon: 9.4446e-07 code: 2.7414e-04 fc: 1.0299e-04 total: 1.3216e-06 | time: 0.039
I 06.28/03:42:52 solver.py:282 ] Epoch: [278/400][300/391] lr: 8.88e-05 | recon: 9.4355e-07 code: 2.7400e-04 fc: 1.0245e-04 total: 1.3200e-06 | time: 0.039
I 06.28/03:42:53 solver.py:282 ] Epoch: [278/400][320/391] lr: 8.87e-05 | recon: 9.4289e-07 code: 2.7429e-04 fc: 1.0206e-04 total: 1.3192e-06 | time: 0.039
I 06.28/03:42:54 solver.py:282 ] Epoch: [278/400][340/391] lr: 8.87e-05 | recon: 9.4123e-07 code: 2.7364e-04 fc: 1.0130e-04 total: 1.3162e-06 | time: 0.039
I 06.28/03:42:55 solver.py:282 ] Epoch: [278/400][360/391] lr: 8.87e-05 | recon: 9.4183e-07 code: 2.7396e-04 fc: 1.0087e-04 total: 1.3167e-06 | time: 0.039
I 06.28/03:42:55 solver.py:282 ] Epoch: [278/400][380/391] lr: 8.87e-05 | recon: 9.4074e-07 code: 2.7397e-04 fc: 1.0053e-04 total: 1.3152e-06 | time: 0.039
I 06.28/03:42:56 solver.py:318 ] => Train  Recon loss: 9.4083e-07 | Code loss: 2.7397e-04 | FC loss: 1.0045e-04 | Total: 1.3153e-06 | adapter/W1_norm=5.3160e+01 | adapter/W1_mean=1.2101e-04 | adapter/W1_std=5.1914e-02 | adapter/W2_norm=4.6949e+00 | adapter/W2_mean=1.4097e-03 | adapter/W2_std=4.3627e-03 | adapter/delta_ratio=7.1785e-01

I 06.28/03:42:56 solver.py:427 ] 
=! Best NMSE: -2.4788e+01 (epoch=220)

I 06.28/03:42:57 solver.py:282 ] Epoch: [279/400][20/391] lr: 8.86e-05 | recon: 9.1953e-07 code: 2.7203e-04 fc: 9.3380e-05 total: 1.2849e-06 | time: 0.038
I 06.28/03:42:57 solver.py:282 ] Epoch: [279/400][40/391] lr: 8.86e-05 | recon: 9.2642e-07 code: 2.6996e-04 fc: 9.2226e-05 total: 1.2886e-06 | time: 0.039
I 06.28/03:42:58 solver.py:282 ] Epoch: [279/400][60/391] lr: 8.86e-05 | recon: 9.2809e-07 code: 2.7048e-04 fc: 9.2361e-05 total: 1.2909e-06 | time: 0.037
I 06.28/03:42:59 solver.py:282 ] Epoch: [279/400][80/391] lr: 8.85e-05 | recon: 9.3133e-07 code: 2.7149e-04 fc: 9.3754e-05 total: 1.2966e-06 | time: 0.038
I 06.28/03:43:00 solver.py:282 ] Epoch: [279/400][100/391] lr: 8.85e-05 | recon: 9.3092e-07 code: 2.7117e-04 fc: 9.4175e-05 total: 1.2963e-06 | time: 0.039
I 06.28/03:43:01 solver.py:282 ] Epoch: [279/400][120/391] lr: 8.85e-05 | recon: 9.3139e-07 code: 2.7134e-04 fc: 9.4343e-05 total: 1.2971e-06 | time: 0.041
I 06.28/03:43:02 solver.py:282 ] Epoch: [279/400][140/391] lr: 8.84e-05 | recon: 9.3316e-07 code: 2.7221e-04 fc: 9.4445e-05 total: 1.2998e-06 | time: 0.047
I 06.28/03:43:04 solver.py:282 ] Epoch: [279/400][160/391] lr: 8.84e-05 | recon: 9.3055e-07 code: 2.7098e-04 fc: 9.3685e-05 total: 1.2952e-06 | time: 0.053
I 06.28/03:43:05 solver.py:282 ] Epoch: [279/400][180/391] lr: 8.84e-05 | recon: 9.3063e-07 code: 2.7173e-04 fc: 9.3788e-05 total: 1.2961e-06 | time: 0.052
I 06.28/03:43:06 solver.py:282 ] Epoch: [279/400][200/391] lr: 8.83e-05 | recon: 9.3152e-07 code: 2.7197e-04 fc: 9.3527e-05 total: 1.2970e-06 | time: 0.051
I 06.28/03:43:07 solver.py:282 ] Epoch: [279/400][220/391] lr: 8.83e-05 | recon: 9.3160e-07 code: 2.7184e-04 fc: 9.3255e-05 total: 1.2967e-06 | time: 0.050
I 06.28/03:43:07 solver.py:282 ] Epoch: [279/400][240/391] lr: 8.83e-05 | recon: 9.3099e-07 code: 2.7184e-04 fc: 9.3525e-05 total: 1.2964e-06 | time: 0.049
