I 06.29/15:01:25 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/teacher_code_adapter/gated_lowrank_affine_mlp/src_seed2026_transnet_transnet_tgt_seed42_transnet_transnet_code1e-3_fc0.0_recT0.0_pca0.0_lr5e-4_ep400
I 06.29/15:01:25 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/15:01:25 init.py:13  ] Random seed set to 2026
I 06.29/15:01:26 init.py:92  ] Running on GPU 4
I 06.29/15:01:28 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:28 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:01:28 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/15:01:28 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/15:01:28 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/15:01:28 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/15:01:28 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/15:01:28 init.py:33  ] 
I 06.29/17:38:51 solver.py:282 ] Epoch: [315/400][320/391] lr: 1.09e-04 | recon: 2.4657e-06 code: 9.4225e-03 total: 1.1888e-05 | time: 0.074
I 06.29/17:38:53 solver.py:282 ] Epoch: [315/400][340/391] lr: 1.09e-04 | recon: 2.4644e-06 code: 9.4209e-03 total: 1.1885e-05 | time: 0.076
I 06.29/17:38:55 solver.py:282 ] Epoch: [315/400][360/391] lr: 1.09e-04 | recon: 2.4635e-06 code: 9.4170e-03 total: 1.1880e-05 | time: 0.077
I 06.29/17:38:56 solver.py:282 ] Epoch: [315/400][380/391] lr: 1.09e-04 | recon: 2.4627e-06 code: 9.4231e-03 total: 1.1886e-05 | time: 0.076
I 06.29/17:38:57 solver.py:318 ] => Train  Recon loss: 2.4646e-06 | Code loss: 9.4296e-03 | Total: 1.1894e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5532e-01 | adapter/gate_std=1.1913e-02 | adapter/down_norm=1.1084e+01 | adapter/up_norm=7.4926e+00 | adapter/bias_norm=1.5965e+00 | adapter/W1_norm=9.6179e+01 | adapter/W2_norm=5.1506e+01 | adapter/lowrank_ratio=2.2706e+00 | adapter/mlp_ratio=2.6110e+00 | adapter/delta_ratio=1.4438e+00

I 06.29/17:38:57 solver.py:427 ] 
=! Best NMSE: -2.1282e+01 (epoch=310)

I 06.29/17:38:59 solver.py:282 ] Epoch: [316/400][20/391] lr: 1.09e-04 | recon: 2.4274e-06 code: 9.3408e-03 total: 1.1768e-05 | time: 0.071
I 06.29/17:39:01 solver.py:282 ] Epoch: [316/400][40/391] lr: 1.09e-04 | recon: 2.4421e-06 code: 9.3858e-03 total: 1.1828e-05 | time: 0.085
I 06.29/17:39:04 solver.py:282 ] Epoch: [316/400][60/391] lr: 1.09e-04 | recon: 2.4372e-06 code: 9.3705e-03 total: 1.1808e-05 | time: 0.103
I 06.29/17:39:05 solver.py:282 ] Epoch: [316/400][80/391] lr: 1.09e-04 | recon: 2.4598e-06 code: 9.4437e-03 total: 1.1903e-05 | time: 0.099
I 06.29/17:39:07 solver.py:282 ] Epoch: [316/400][100/391] lr: 1.09e-04 | recon: 2.4680e-06 code: 9.4547e-03 total: 1.1923e-05 | time: 0.096
I 06.29/17:39:09 solver.py:282 ] Epoch: [316/400][120/391] lr: 1.09e-04 | recon: 2.4608e-06 code: 9.4371e-03 total: 1.1898e-05 | time: 0.096
I 06.29/17:39:10 solver.py:282 ] Epoch: [316/400][140/391] lr: 1.09e-04 | recon: 2.4576e-06 code: 9.4194e-03 total: 1.1877e-05 | time: 0.091
I 06.29/17:39:12 solver.py:282 ] Epoch: [316/400][160/391] lr: 1.09e-04 | recon: 2.4587e-06 code: 9.4291e-03 total: 1.1888e-05 | time: 0.090
I 06.29/17:39:13 solver.py:282 ] Epoch: [316/400][180/391] lr: 1.09e-04 | recon: 2.4605e-06 code: 9.4272e-03 total: 1.1888e-05 | time: 0.087
I 06.29/17:39:15 solver.py:282 ] Epoch: [316/400][200/391] lr: 1.08e-04 | recon: 2.4569e-06 code: 9.4131e-03 total: 1.1870e-05 | time: 0.086
I 06.29/17:39:16 solver.py:282 ] Epoch: [316/400][220/391] lr: 1.08e-04 | recon: 2.4582e-06 code: 9.4240e-03 total: 1.1882e-05 | time: 0.085
I 06.29/17:39:17 solver.py:282 ] Epoch: [316/400][240/391] lr: 1.08e-04 | recon: 2.4566e-06 code: 9.4238e-03 total: 1.1880e-05 | time: 0.084
I 06.29/17:39:19 solver.py:282 ] Epoch: [316/400][260/391] lr: 1.08e-04 | recon: 2.4531e-06 code: 9.4117e-03 total: 1.1865e-05 | time: 0.084
I 06.29/17:39:20 solver.py:282 ] Epoch: [316/400][280/391] lr: 1.08e-04 | recon: 2.4563e-06 code: 9.4135e-03 total: 1.1870e-05 | time: 0.083
I 06.29/17:39:22 solver.py:282 ] Epoch: [316/400][300/391] lr: 1.08e-04 | recon: 2.4550e-06 code: 9.4089e-03 total: 1.1864e-05 | time: 0.082
I 06.29/17:39:24 solver.py:282 ] Epoch: [316/400][320/391] lr: 1.08e-04 | recon: 2.4562e-06 code: 9.4081e-03 total: 1.1864e-05 | time: 0.083
I 06.29/17:39:25 solver.py:282 ] Epoch: [316/400][340/391] lr: 1.08e-04 | recon: 2.4586e-06 code: 9.4132e-03 total: 1.1872e-05 | time: 0.081
I 06.29/17:39:27 solver.py:282 ] Epoch: [316/400][360/391] lr: 1.08e-04 | recon: 2.4597e-06 code: 9.4167e-03 total: 1.1876e-05 | time: 0.081
I 06.29/17:39:28 solver.py:282 ] Epoch: [316/400][380/391] lr: 1.08e-04 | recon: 2.4638e-06 code: 9.4289e-03 total: 1.1893e-05 | time: 0.080
I 06.29/17:39:29 solver.py:318 ] => Train  Recon loss: 2.4631e-06 | Code loss: 9.4270e-03 | Total: 1.1890e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5550e-01 | adapter/gate_std=1.1891e-02 | adapter/down_norm=1.1087e+01 | adapter/up_norm=7.4966e+00 | adapter/bias_norm=1.5970e+00 | adapter/W1_norm=9.6183e+01 | adapter/W2_norm=5.1519e+01 | adapter/lowrank_ratio=2.3087e+00 | adapter/mlp_ratio=2.6426e+00 | adapter/delta_ratio=1.4421e+00

I 06.29/17:39:29 solver.py:427 ] 
=! Best NMSE: -2.1282e+01 (epoch=310)

I 06.29/17:39:30 solver.py:282 ] Epoch: [317/400][20/391] lr: 1.08e-04 | recon: 2.4311e-06 code: 9.3018e-03 total: 1.1733e-05 | time: 0.066
I 06.29/17:39:32 solver.py:282 ] Epoch: [317/400][40/391] lr: 1.08e-04 | recon: 2.4396e-06 code: 9.3147e-03 total: 1.1754e-05 | time: 0.076
I 06.29/17:39:33 solver.py:282 ] Epoch: [317/400][60/391] lr: 1.08e-04 | recon: 2.4763e-06 code: 9.3936e-03 total: 1.1870e-05 | time: 0.071
I 06.29/17:39:35 solver.py:282 ] Epoch: [317/400][80/391] lr: 1.08e-04 | recon: 2.4703e-06 code: 9.3875e-03 total: 1.1858e-05 | time: 0.074
I 06.29/17:39:36 solver.py:282 ] Epoch: [317/400][100/391] lr: 1.07e-04 | recon: 2.4666e-06 code: 9.3955e-03 total: 1.1862e-05 | time: 0.076
I 06.29/17:39:38 solver.py:282 ] Epoch: [317/400][120/391] lr: 1.07e-04 | recon: 2.4677e-06 code: 9.4185e-03 total: 1.1886e-05 | time: 0.074
I 06.29/17:39:39 solver.py:282 ] Epoch: [317/400][140/391] lr: 1.07e-04 | recon: 2.4561e-06 code: 9.3952e-03 total: 1.1851e-05 | time: 0.075
I 06.29/17:39:41 solver.py:282 ] Epoch: [317/400][160/391] lr: 1.07e-04 | recon: 2.4528e-06 code: 9.3822e-03 total: 1.1835e-05 | time: 0.073
I 06.29/17:39:42 solver.py:282 ] Epoch: [317/400][180/391] lr: 1.07e-04 | recon: 2.4565e-06 code: 9.3899e-03 total: 1.1846e-05 | time: 0.074
I 06.29/17:39:43 solver.py:282 ] Epoch: [317/400][200/391] lr: 1.07e-04 | recon: 2.4552e-06 code: 9.3933e-03 total: 1.1849e-05 | time: 0.073
I 06.29/17:39:45 solver.py:282 ] Epoch: [317/400][220/391] lr: 1.07e-04 | recon: 2.4495e-06 code: 9.3791e-03 total: 1.1829e-05 | time: 0.073
I 06.29/17:39:46 solver.py:282 ] Epoch: [317/400][240/391] lr: 1.07e-04 | recon: 2.4503e-06 code: 9.3849e-03 total: 1.1835e-05 | time: 0.073
I 06.29/17:39:48 solver.py:282 ] Epoch: [317/400][260/391] lr: 1.07e-04 | recon: 2.4546e-06 code: 9.4029e-03 total: 1.1858e-05 | time: 0.073
I 06.29/17:39:49 solver.py:282 ] Epoch: [317/400][280/391] lr: 1.07e-04 | recon: 2.4579e-06 code: 9.4099e-03 total: 1.1868e-05 | time: 0.073
I 06.29/17:39:51 solver.py:282 ] Epoch: [317/400][300/391] lr: 1.07e-04 | recon: 2.4573e-06 code: 9.4026e-03 total: 1.1860e-05 | time: 0.073
I 06.29/17:39:52 solver.py:282 ] Epoch: [317/400][320/391] lr: 1.07e-04 | recon: 2.4565e-06 code: 9.4033e-03 total: 1.1860e-05 | time: 0.073
I 06.29/17:39:53 solver.py:282 ] Epoch: [317/400][340/391] lr: 1.07e-04 | recon: 2.4597e-06 code: 9.4090e-03 total: 1.1869e-05 | time: 0.072
I 06.29/17:39:55 solver.py:282 ] Epoch: [317/400][360/391] lr: 1.07e-04 | recon: 2.4633e-06 code: 9.4208e-03 total: 1.1884e-05 | time: 0.072
I 06.29/17:39:56 solver.py:282 ] Epoch: [317/400][380/391] lr: 1.07e-04 | recon: 2.4627e-06 code: 9.4194e-03 total: 1.1882e-05 | time: 0.072
I 06.29/17:39:57 solver.py:318 ] => Train  Recon loss: 2.4618e-06 | Code loss: 9.4171e-03 | Total: 1.1879e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5566e-01 | adapter/gate_std=1.1915e-02 | adapter/down_norm=1.1088e+01 | adapter/up_norm=7.5007e+00 | adapter/bias_norm=1.5976e+00 | adapter/W1_norm=9.6187e+01 | adapter/W2_norm=5.1533e+01 | adapter/lowrank_ratio=2.3718e+00 | adapter/mlp_ratio=2.6914e+00 | adapter/delta_ratio=1.4419e+00

I 06.29/17:39:57 solver.py:427 ] 
=! Best NMSE: -2.1282e+01 (epoch=310)

I 06.29/17:39:59 solver.py:282 ] Epoch: [318/400][20/391] lr: 1.06e-04 | recon: 2.4460e-06 code: 9.3263e-03 total: 1.1772e-05 | time: 0.085
I 06.29/17:40:01 solver.py:282 ] Epoch: [318/400][40/391] lr: 1.06e-04 | recon: 2.4557e-06 code: 9.3552e-03 total: 1.1811e-05 | time: 0.096
I 06.29/17:40:04 solver.py:282 ] Epoch: [318/400][60/391] lr: 1.06e-04 | recon: 2.4498e-06 code: 9.3184e-03 total: 1.1768e-05 | time: 0.116
I 06.29/17:40:06 solver.py:282 ] Epoch: [318/400][80/391] lr: 1.06e-04 | recon: 2.4674e-06 code: 9.3665e-03 total: 1.1834e-05 | time: 0.110
I 06.29/17:40:07 solver.py:282 ] Epoch: [318/400][100/391] lr: 1.06e-04 | recon: 2.4664e-06 code: 9.3778e-03 total: 1.1844e-05 | time: 0.100
I 06.29/17:40:09 solver.py:282 ] Epoch: [318/400][120/391] lr: 1.06e-04 | recon: 2.4656e-06 code: 9.3872e-03 total: 1.1853e-05 | time: 0.096
I 06.29/17:40:10 solver.py:282 ] Epoch: [318/400][140/391] lr: 1.06e-04 | recon: 2.4769e-06 code: 9.4213e-03 total: 1.1898e-05 | time: 0.095
I 06.29/17:40:12 solver.py:282 ] Epoch: [318/400][160/391] lr: 1.06e-04 | recon: 2.4747e-06 code: 9.4133e-03 total: 1.1888e-05 | time: 0.092
I 06.29/17:40:13 solver.py:282 ] Epoch: [318/400][180/391] lr: 1.06e-04 | recon: 2.4755e-06 code: 9.4206e-03 total: 1.1896e-05 | time: 0.091
I 06.29/17:40:15 solver.py:282 ] Epoch: [318/400][200/391] lr: 1.06e-04 | recon: 2.4749e-06 code: 9.4347e-03 total: 1.1910e-05 | time: 0.090
I 06.29/17:40:16 solver.py:282 ] Epoch: [318/400][220/391] lr: 1.06e-04 | recon: 2.4720e-06 code: 9.4359e-03 total: 1.1908e-05 | time: 0.087
I 06.29/17:40:18 solver.py:282 ] Epoch: [318/400][240/391] lr: 1.06e-04 | recon: 2.4731e-06 code: 9.4406e-03 total: 1.1914e-05 | time: 0.085
I 06.29/17:40:19 solver.py:282 ] Epoch: [318/400][260/391] lr: 1.06e-04 | recon: 2.4721e-06 code: 9.4360e-03 total: 1.1908e-05 | time: 0.085
I 06.29/17:40:21 solver.py:282 ] Epoch: [318/400][280/391] lr: 1.06e-04 | recon: 2.4699e-06 code: 9.4355e-03 total: 1.1905e-05 | time: 0.085
I 06.29/17:40:22 solver.py:282 ] Epoch: [318/400][300/391] lr: 1.05e-04 | recon: 2.4678e-06 code: 9.4319e-03 total: 1.1900e-05 | time: 0.084
I 06.29/17:40:24 solver.py:282 ] Epoch: [318/400][320/391] lr: 1.05e-04 | recon: 2.4650e-06 code: 9.4259e-03 total: 1.1891e-05 | time: 0.084
I 06.29/17:40:25 solver.py:282 ] Epoch: [318/400][340/391] lr: 1.05e-04 | recon: 2.4635e-06 code: 9.4196e-03 total: 1.1883e-05 | time: 0.083
I 06.29/17:40:27 solver.py:282 ] Epoch: [318/400][360/391] lr: 1.05e-04 | recon: 2.4605e-06 code: 9.4153e-03 total: 1.1876e-05 | time: 0.083
I 06.29/17:40:28 solver.py:282 ] Epoch: [318/400][380/391] lr: 1.05e-04 | recon: 2.4584e-06 code: 9.4083e-03 total: 1.1867e-05 | time: 0.082
I 06.29/17:40:29 solver.py:318 ] => Train  Recon loss: 2.4593e-06 | Code loss: 9.4094e-03 | Total: 1.1869e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5582e-01 | adapter/gate_std=1.1894e-02 | adapter/down_norm=1.1091e+01 | adapter/up_norm=7.5051e+00 | adapter/bias_norm=1.5983e+00 | adapter/W1_norm=9.6190e+01 | adapter/W2_norm=5.1546e+01 | adapter/lowrank_ratio=2.3444e+00 | adapter/mlp_ratio=2.6664e+00 | adapter/delta_ratio=1.4436e+00

I 06.29/17:40:29 solver.py:427 ] 
=! Best NMSE: -2.1282e+01 (epoch=310)

I 06.29/17:40:30 solver.py:282 ] Epoch: [319/400][20/391] lr: 1.05e-04 | recon: 2.4195e-06 code: 9.2689e-03 total: 1.1688e-05 | time: 0.070
I 06.29/17:40:32 solver.py:282 ] Epoch: [319/400][40/391] lr: 1.05e-04 | recon: 2.4497e-06 code: 9.3166e-03 total: 1.1766e-05 | time: 0.071
I 06.29/17:40:33 solver.py:282 ] Epoch: [319/400][60/391] lr: 1.05e-04 | recon: 2.4357e-06 code: 9.3064e-03 total: 1.1742e-05 | time: 0.071
I 06.29/17:40:34 solver.py:282 ] Epoch: [319/400][80/391] lr: 1.05e-04 | recon: 2.4401e-06 code: 9.3120e-03 total: 1.1752e-05 | time: 0.070
I 06.29/17:40:36 solver.py:282 ] Epoch: [319/400][100/391] lr: 1.05e-04 | recon: 2.4420e-06 code: 9.3330e-03 total: 1.1775e-05 | time: 0.071
I 06.29/17:40:38 solver.py:282 ] Epoch: [319/400][120/391] lr: 1.05e-04 | recon: 2.4367e-06 code: 9.3136e-03 total: 1.1750e-05 | time: 0.072
I 06.29/17:40:39 solver.py:282 ] Epoch: [319/400][140/391] lr: 1.05e-04 | recon: 2.4421e-06 code: 9.3343e-03 total: 1.1776e-05 | time: 0.070
I 06.29/17:40:40 solver.py:282 ] Epoch: [319/400][160/391] lr: 1.05e-04 | recon: 2.4387e-06 code: 9.3308e-03 total: 1.1770e-05 | time: 0.072
I 06.29/17:40:42 solver.py:282 ] Epoch: [319/400][180/391] lr: 1.05e-04 | recon: 2.4376e-06 code: 9.3383e-03 total: 1.1776e-05 | time: 0.073
I 06.29/17:40:43 solver.py:282 ] Epoch: [319/400][200/391] lr: 1.05e-04 | recon: 2.4437e-06 code: 9.3577e-03 total: 1.1801e-05 | time: 0.072
I 06.29/17:40:45 solver.py:282 ] Epoch: [319/400][220/391] lr: 1.04e-04 | recon: 2.4434e-06 code: 9.3586e-03 total: 1.1802e-05 | time: 0.073
I 06.29/17:40:47 solver.py:282 ] Epoch: [319/400][240/391] lr: 1.04e-04 | recon: 2.4446e-06 code: 9.3680e-03 total: 1.1813e-05 | time: 0.074
I 06.29/17:40:48 solver.py:282 ] Epoch: [319/400][260/391] lr: 1.04e-04 | recon: 2.4451e-06 code: 9.3771e-03 total: 1.1822e-05 | time: 0.073
I 06.29/17:40:49 solver.py:282 ] Epoch: [319/400][280/391] lr: 1.04e-04 | recon: 2.4445e-06 code: 9.3768e-03 total: 1.1821e-05 | time: 0.073
I 06.29/17:40:51 solver.py:282 ] Epoch: [319/400][300/391] lr: 1.04e-04 | recon: 2.4510e-06 code: 9.3913e-03 total: 1.1842e-05 | time: 0.073
I 06.29/17:40:52 solver.py:282 ] Epoch: [319/400][320/391] lr: 1.04e-04 | recon: 2.4488e-06 code: 9.3851e-03 total: 1.1834e-05 | time: 0.073
I 06.29/17:40:54 solver.py:282 ] Epoch: [319/400][340/391] lr: 1.04e-04 | recon: 2.4513e-06 code: 9.3884e-03 total: 1.1840e-05 | time: 0.073
I 06.29/17:40:55 solver.py:282 ] Epoch: [319/400][360/391] lr: 1.04e-04 | recon: 2.4532e-06 code: 9.3854e-03 total: 1.1839e-05 | time: 0.073
I 06.29/17:40:57 solver.py:282 ] Epoch: [319/400][380/391] lr: 1.04e-04 | recon: 2.4556e-06 code: 9.3933e-03 total: 1.1849e-05 | time: 0.073
I 06.29/17:40:57 solver.py:318 ] => Train  Recon loss: 2.4579e-06 | Code loss: 9.4013e-03 | Total: 1.1859e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5600e-01 | adapter/gate_std=1.1920e-02 | adapter/down_norm=1.1092e+01 | adapter/up_norm=7.5089e+00 | adapter/bias_norm=1.5989e+00 | adapter/W1_norm=9.6193e+01 | adapter/W2_norm=5.1558e+01 | adapter/lowrank_ratio=2.2839e+00 | adapter/mlp_ratio=2.6221e+00 | adapter/delta_ratio=1.4382e+00

I 06.29/17:40:57 solver.py:427 ] 
=! Best NMSE: -2.1282e+01 (epoch=310)

I 06.29/17:40:59 solver.py:282 ] Epoch: [320/400][20/391] lr: 1.04e-04 | recon: 2.4234e-06 code: 9.2613e-03 total: 1.1685e-05 | time: 0.096
I 06.29/17:41:01 solver.py:282 ] Epoch: [320/400][40/391] lr: 1.04e-04 | recon: 2.4284e-06 code: 9.2304e-03 total: 1.1659e-05 | time: 0.083
I 06.29/17:41:04 solver.py:282 ] Epoch: [320/400][60/391] lr: 1.04e-04 | recon: 2.4209e-06 code: 9.2468e-03 total: 1.1668e-05 | time: 0.112
I 06.29/17:41:06 solver.py:282 ] Epoch: [320/400][80/391] lr: 1.04e-04 | recon: 2.4297e-06 code: 9.2952e-03 total: 1.1725e-05 | time: 0.110
I 06.29/17:41:07 solver.py:282 ] Epoch: [320/400][100/391] lr: 1.04e-04 | recon: 2.4197e-06 code: 9.2645e-03 total: 1.1684e-05 | time: 0.100
I 06.29/17:41:09 solver.py:282 ] Epoch: [320/400][120/391] lr: 1.04e-04 | recon: 2.4267e-06 code: 9.2723e-03 total: 1.1699e-05 | time: 0.095
I 06.29/17:41:10 solver.py:282 ] Epoch: [320/400][140/391] lr: 1.03e-04 | recon: 2.4408e-06 code: 9.3164e-03 total: 1.1757e-05 | time: 0.091
I 06.29/17:41:12 solver.py:282 ] Epoch: [320/400][160/391] lr: 1.03e-04 | recon: 2.4404e-06 code: 9.3264e-03 total: 1.1767e-05 | time: 0.090
I 06.29/17:41:13 solver.py:282 ] Epoch: [320/400][180/391] lr: 1.03e-04 | recon: 2.4437e-06 code: 9.3393e-03 total: 1.1783e-05 | time: 0.085
I 06.29/17:41:14 solver.py:282 ] Epoch: [320/400][200/391] lr: 1.03e-04 | recon: 2.4454e-06 code: 9.3509e-03 total: 1.1796e-05 | time: 0.085
I 06.29/17:41:15 solver.py:282 ] Epoch: [320/400][220/391] lr: 1.03e-04 | recon: 2.4480e-06 code: 9.3597e-03 total: 1.1808e-05 | time: 0.083
I 06.29/17:41:17 solver.py:282 ] Epoch: [320/400][240/391] lr: 1.03e-04 | recon: 2.4508e-06 code: 9.3776e-03 total: 1.1828e-05 | time: 0.083
I 06.29/17:41:18 solver.py:282 ] Epoch: [320/400][260/391] lr: 1.03e-04 | recon: 2.4528e-06 code: 9.3816e-03 total: 1.1834e-05 | time: 0.081
I 06.29/17:41:20 solver.py:282 ] Epoch: [320/400][280/391] lr: 1.03e-04 | recon: 2.4533e-06 code: 9.3840e-03 total: 1.1837e-05 | time: 0.081
I 06.29/17:41:22 solver.py:282 ] Epoch: [320/400][300/391] lr: 1.03e-04 | recon: 2.4587e-06 code: 9.4013e-03 total: 1.1860e-05 | time: 0.081
I 06.29/17:41:23 solver.py:282 ] Epoch: [320/400][320/391] lr: 1.03e-04 | recon: 2.4611e-06 code: 9.4097e-03 total: 1.1871e-05 | time: 0.081
I 06.29/17:41:25 solver.py:282 ] Epoch: [320/400][340/391] lr: 1.03e-04 | recon: 2.4628e-06 code: 9.4126e-03 total: 1.1875e-05 | time: 0.081
I 06.29/17:41:26 solver.py:282 ] Epoch: [320/400][360/391] lr: 1.03e-04 | recon: 2.4596e-06 code: 9.4069e-03 total: 1.1866e-05 | time: 0.081
I 06.29/17:41:27 solver.py:282 ] Epoch: [320/400][380/391] lr: 1.03e-04 | recon: 2.4590e-06 code: 9.4034e-03 total: 1.1862e-05 | time: 0.080
I 06.29/17:41:29 solver.py:318 ] => Train  Recon loss: 2.4567e-06 | Code loss: 9.3980e-03 | Total: 1.1855e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5616e-01 | adapter/gate_std=1.1903e-02 | adapter/down_norm=1.1094e+01 | adapter/up_norm=7.5128e+00 | adapter/bias_norm=1.5995e+00 | adapter/W1_norm=9.6197e+01 | adapter/W2_norm=5.1571e+01 | adapter/lowrank_ratio=2.3680e+00 | adapter/mlp_ratio=2.6949e+00 | adapter/delta_ratio=1.4424e+00

I 06.29/17:41:30 solver.py:282 ] Epoch: [320/400][20/118] lr: 1.03e-04 | recon: 3.3260e-06 total: 3.3260e-06 | time: 0.056
I 06.29/17:41:31 solver.py:282 ] Epoch: [320/400][40/118] lr: 1.03e-04 | recon: 3.2736e-06 total: 3.2736e-06 | time: 0.056
I 06.29/17:41:32 solver.py:282 ] Epoch: [320/400][60/118] lr: 1.03e-04 | recon: 3.3361e-06 total: 3.3361e-06 | time: 0.054
I 06.29/17:41:33 solver.py:282 ] Epoch: [320/400][80/118] lr: 1.03e-04 | recon: 3.3411e-06 total: 3.3411e-06 | time: 0.055
I 06.29/17:41:34 solver.py:282 ] Epoch: [320/400][100/118] lr: 1.03e-04 | recon: 3.3467e-06 total: 3.3467e-06 | time: 0.054
I 06.29/17:41:35 solver.py:318 ] => Val  Recon loss: 3.3437e-06 | Total: 3.3437e-06 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5617e-01 | adapter/gate_std=1.1903e-02 | adapter/down_norm=1.1094e+01 | adapter/up_norm=7.5128e+00 | adapter/bias_norm=1.5995e+00 | adapter/W1_norm=9.6197e+01 | adapter/W2_norm=5.1571e+01 | adapter/lowrank_ratio=2.3847e+00 | adapter/mlp_ratio=2.6952e+00 | adapter/delta_ratio=1.4334e+00

I 06.29/17:41:37 solver.py:548 ] [20/79] loss: 3.4479e-06 | NMSE: -2.1177e+01 | time: 0.062
I 06.29/17:41:38 solver.py:548 ] [40/79] loss: 3.3870e-06 | NMSE: -2.1257e+01 | time: 0.056
I 06.29/17:41:39 solver.py:548 ] [60/79] loss: 3.3643e-06 | NMSE: -2.1276e+01 | time: 0.054
I 06.29/17:41:40 solver.py:562 ] => Test NMSE: -2.1296e+01 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.5617e-01 | adapter/gate_std=1.1903e-02 | adapter/down_norm=1.1094e+01 | adapter/up_norm=7.5128e+00 | adapter/bias_norm=1.5995e+00 | adapter/W1_norm=9.6197e+01 | adapter/W2_norm=5.1571e+01 | adapter/lowrank_ratio=2.4617e+00 | adapter/mlp_ratio=2.7758e+00 | adapter/delta_ratio=1.4412e+00

I 06.29/17:41:40 solver.py:427 ] 
=! Best NMSE: -2.1296e+01 (epoch=320)

I 06.29/17:41:42 solver.py:282 ] Epoch: [321/400][20/391] lr: 1.03e-04 | recon: 2.4699e-06 code: 9.4261e-03 total: 1.1896e-05 | time: 0.092
I 06.29/17:41:44 solver.py:282 ] Epoch: [321/400][40/391] lr: 1.03e-04 | recon: 2.4649e-06 code: 9.3686e-03 total: 1.1833e-05 | time: 0.094
