I 06.29/15:00:30 main.py:44  ] => Experiment directory: /storage/hujiacong/zxd/Huawei/UniversalCSI/exps/COST2100/in/teacher_code_adapter/gated_lowrank_affine_mlp/src_seed2026_transnet_transnet_tgt_seed42_transnet_transnet_code1e-3_fc1e-2_recT0.0_pca0.0_lr5e-4_ep400
I 06.29/15:00:30 main.py:45  ] => PyTorch Version: 2.5.1
I 06.29/15:00:30 init.py:13  ] Random seed set to 2026
I 06.29/15:00:30 init.py:92  ] Running on GPU 1
I 06.29/15:00:37 init.py:134 ] pretrained decoder loaded and frozen from exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:00:37 init.py:141 ] pretrained encoder loaded and frozen from exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth
I 06.29/15:00:37 init.py:154 ] => Model Name: UniversalCSI [pretrained: None; pretrained_decoder: exps/COST2100/in/seed42/transnet_transnet/checkpoints/best_nmse.pth; pretrained_encoder: exps/COST2100/in/seed2026/transnet_transnet/checkpoints/best_nmse.pth; adapter: gated_lowrank_affine_mlp; adapter_hidden_dim: 2048; canonical_head: none; canonical_anchor_seed: 0]
I 06.29/15:00:37 init.py:161 ] => Model Config: compression ratio=1/4; encoder=transnet; decoder=transnet; input shape=(2, 32, 32); input dim=2048
I 06.29/15:00:37 init.py:166 ] => Model Flops: 3.7876e+01M
I 06.29/15:00:37 init.py:167 ] => Model Params Num: 5.2927e+00M

I 06.29/15:00:37 init.py:168 ] 
**********
UniversalCSIModel(
  (encoder): TransNetEncoder(
    (encoder): TransformerEncoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerEncoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
        )
      )
    )
    (fc): Linear(in_features=2048, out_features=512, bias=True)
  )
  (decoder): TransNetDecoder(
    (fc_decoder): Linear(in_features=512, out_features=2048, bias=True)
    (decoder): TransformerDecoder(
      (layers): ModuleList(
        (0-1): 2 x TransformerDecoderLayer(
          (self_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (multihead_attn): MultiheadAttention(
            (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
          )
          (linear1): Linear(in_features=64, out_features=2048, bias=True)
          (dropout): Dropout(p=0.0, inplace=False)
          (linear2): Linear(in_features=2048, out_features=64, bias=True)
          (norm1): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm2): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (norm3): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
          (dropout1): Dropout(p=0.0, inplace=False)
          (dropout2): Dropout(p=0.0, inplace=False)
          (dropout3): Dropout(p=0.0, inplace=False)
        )
      )
      (norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
    )
  )
  (code_adapter): GatedLowRankAffineMLPAdapter(
    (lowrank_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (down): Linear(in_features=512, out_features=32, bias=False)
    (up): Linear(in_features=32, out_features=512, bias=False)
    (mlp_norm): LayerNorm((512,), eps=1e-05, elementwise_affine=True)
    (mlp): Sequential(
      (0): Linear(in_features=512, out_features=2048, bias=True)
      (1): GELU(approximate='none')
      (2): Linear(in_features=2048, out_features=512, bias=True)
    )
  )
)
**********

I 06.29/15:00:37 init.py:33  ] 
I 06.29/18:20:25 solver.py:282 ] Epoch: [293/400][200/391] lr: 1.42e-04 | recon: 2.9640e-06 code: 9.4291e-03 fc: 5.1645e-03 total: 6.4038e-05 | time: 0.122
I 06.29/18:20:27 solver.py:282 ] Epoch: [293/400][220/391] lr: 1.42e-04 | recon: 2.9627e-06 code: 9.4254e-03 fc: 5.1631e-03 total: 6.4019e-05 | time: 0.121
I 06.29/18:20:30 solver.py:282 ] Epoch: [293/400][240/391] lr: 1.42e-04 | recon: 2.9600e-06 code: 9.4254e-03 fc: 5.1613e-03 total: 6.3998e-05 | time: 0.122
I 06.29/18:20:32 solver.py:282 ] Epoch: [293/400][260/391] lr: 1.42e-04 | recon: 2.9697e-06 code: 9.4428e-03 fc: 5.1708e-03 total: 6.4121e-05 | time: 0.119
I 06.29/18:20:34 solver.py:282 ] Epoch: [293/400][280/391] lr: 1.42e-04 | recon: 2.9758e-06 code: 9.4513e-03 fc: 5.1828e-03 total: 6.4255e-05 | time: 0.119
I 06.29/18:20:36 solver.py:282 ] Epoch: [293/400][300/391] lr: 1.42e-04 | recon: 2.9792e-06 code: 9.4631e-03 fc: 5.1893e-03 total: 6.4335e-05 | time: 0.117
I 06.29/18:20:38 solver.py:282 ] Epoch: [293/400][320/391] lr: 1.41e-04 | recon: 2.9795e-06 code: 9.4672e-03 fc: 5.1898e-03 total: 6.4345e-05 | time: 0.116
I 06.29/18:20:40 solver.py:282 ] Epoch: [293/400][340/391] lr: 1.41e-04 | recon: 2.9858e-06 code: 9.4838e-03 fc: 5.1988e-03 total: 6.4458e-05 | time: 0.116
I 06.29/18:20:42 solver.py:282 ] Epoch: [293/400][360/391] lr: 1.41e-04 | recon: 2.9906e-06 code: 9.4947e-03 fc: 5.2039e-03 total: 6.4525e-05 | time: 0.115
I 06.29/18:20:44 solver.py:282 ] Epoch: [293/400][380/391] lr: 1.41e-04 | recon: 2.9899e-06 code: 9.4990e-03 fc: 5.2075e-03 total: 6.4564e-05 | time: 0.115
I 06.29/18:20:45 solver.py:318 ] => Train  Recon loss: 2.9902e-06 | Code loss: 9.5021e-03 | FC loss: 5.2101e-03 | Total: 6.4593e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2289e-01 | adapter/gate_std=2.5872e-02 | adapter/down_norm=1.2237e+01 | adapter/up_norm=8.4464e+00 | adapter/bias_norm=2.0925e+00 | adapter/W1_norm=1.1815e+02 | adapter/W2_norm=4.9980e+01 | adapter/lowrank_ratio=2.1624e+00 | adapter/mlp_ratio=2.4389e+00 | adapter/delta_ratio=1.4422e+00

I 06.29/18:20:45 solver.py:427 ] 
=! Best NMSE: -2.0672e+01 (epoch=290)

I 06.29/18:20:48 solver.py:282 ] Epoch: [294/400][20/391] lr: 1.41e-04 | recon: 2.9508e-06 code: 9.4110e-03 fc: 5.1437e-03 total: 6.3799e-05 | time: 0.106
I 06.29/18:20:49 solver.py:282 ] Epoch: [294/400][40/391] lr: 1.41e-04 | recon: 2.9306e-06 code: 9.3450e-03 fc: 5.1264e-03 total: 6.3539e-05 | time: 0.098
I 06.29/18:20:52 solver.py:282 ] Epoch: [294/400][60/391] lr: 1.41e-04 | recon: 2.9231e-06 code: 9.3566e-03 fc: 5.1201e-03 total: 6.3480e-05 | time: 0.104
I 06.29/18:20:53 solver.py:282 ] Epoch: [294/400][80/391] lr: 1.41e-04 | recon: 2.9465e-06 code: 9.3865e-03 fc: 5.1270e-03 total: 6.3603e-05 | time: 0.098
I 06.29/18:20:55 solver.py:282 ] Epoch: [294/400][100/391] lr: 1.41e-04 | recon: 2.9522e-06 code: 9.4102e-03 fc: 5.1396e-03 total: 6.3758e-05 | time: 0.099
I 06.29/18:20:57 solver.py:282 ] Epoch: [294/400][120/391] lr: 1.41e-04 | recon: 2.9395e-06 code: 9.3917e-03 fc: 5.1279e-03 total: 6.3610e-05 | time: 0.100
I 06.29/18:20:59 solver.py:282 ] Epoch: [294/400][140/391] lr: 1.41e-04 | recon: 2.9357e-06 code: 9.3714e-03 fc: 5.1242e-03 total: 6.3549e-05 | time: 0.098
I 06.29/18:21:02 solver.py:282 ] Epoch: [294/400][160/391] lr: 1.41e-04 | recon: 2.9390e-06 code: 9.3847e-03 fc: 5.1328e-03 total: 6.3651e-05 | time: 0.103
I 06.29/18:21:05 solver.py:282 ] Epoch: [294/400][180/391] lr: 1.40e-04 | recon: 2.9396e-06 code: 9.3857e-03 fc: 5.1347e-03 total: 6.3672e-05 | time: 0.108
I 06.29/18:21:06 solver.py:282 ] Epoch: [294/400][200/391] lr: 1.40e-04 | recon: 2.9558e-06 code: 9.4130e-03 fc: 5.1489e-03 total: 6.3858e-05 | time: 0.105
I 06.29/18:21:08 solver.py:282 ] Epoch: [294/400][220/391] lr: 1.40e-04 | recon: 2.9559e-06 code: 9.4182e-03 fc: 5.1523e-03 total: 6.3897e-05 | time: 0.103
I 06.29/18:21:10 solver.py:282 ] Epoch: [294/400][240/391] lr: 1.40e-04 | recon: 2.9714e-06 code: 9.4412e-03 fc: 5.1699e-03 total: 6.4111e-05 | time: 0.102
I 06.29/18:21:12 solver.py:282 ] Epoch: [294/400][260/391] lr: 1.40e-04 | recon: 2.9783e-06 code: 9.4549e-03 fc: 5.1797e-03 total: 6.4230e-05 | time: 0.101
I 06.29/18:21:14 solver.py:282 ] Epoch: [294/400][280/391] lr: 1.40e-04 | recon: 2.9865e-06 code: 9.4694e-03 fc: 5.1883e-03 total: 6.4339e-05 | time: 0.101
I 06.29/18:21:16 solver.py:282 ] Epoch: [294/400][300/391] lr: 1.40e-04 | recon: 2.9876e-06 code: 9.4785e-03 fc: 5.1921e-03 total: 6.4387e-05 | time: 0.100
I 06.29/18:21:18 solver.py:282 ] Epoch: [294/400][320/391] lr: 1.40e-04 | recon: 2.9879e-06 code: 9.4868e-03 fc: 5.1946e-03 total: 6.4420e-05 | time: 0.101
I 06.29/18:21:20 solver.py:282 ] Epoch: [294/400][340/391] lr: 1.40e-04 | recon: 2.9859e-06 code: 9.4858e-03 fc: 5.1936e-03 total: 6.4408e-05 | time: 0.101
I 06.29/18:21:21 solver.py:282 ] Epoch: [294/400][360/391] lr: 1.40e-04 | recon: 2.9839e-06 code: 9.4822e-03 fc: 5.1934e-03 total: 6.4401e-05 | time: 0.100
I 06.29/18:21:24 solver.py:282 ] Epoch: [294/400][380/391] lr: 1.40e-04 | recon: 2.9851e-06 code: 9.4903e-03 fc: 5.1995e-03 total: 6.4470e-05 | time: 0.101
I 06.29/18:21:25 solver.py:318 ] => Train  Recon loss: 2.9873e-06 | Code loss: 9.4931e-03 | FC loss: 5.2005e-03 | Total: 6.4485e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2303e-01 | adapter/gate_std=2.5908e-02 | adapter/down_norm=1.2240e+01 | adapter/up_norm=8.4513e+00 | adapter/bias_norm=2.0935e+00 | adapter/W1_norm=1.1817e+02 | adapter/W2_norm=5.0010e+01 | adapter/lowrank_ratio=2.1281e+00 | adapter/mlp_ratio=2.4082e+00 | adapter/delta_ratio=1.4485e+00

I 06.29/18:21:25 solver.py:427 ] 
=! Best NMSE: -2.0672e+01 (epoch=290)

I 06.29/18:21:27 solver.py:282 ] Epoch: [295/400][20/391] lr: 1.40e-04 | recon: 2.9894e-06 code: 9.4558e-03 fc: 5.1958e-03 total: 6.4404e-05 | time: 0.109
I 06.29/18:21:29 solver.py:282 ] Epoch: [295/400][40/391] lr: 1.39e-04 | recon: 2.9687e-06 code: 9.3975e-03 fc: 5.1364e-03 total: 6.3730e-05 | time: 0.097
I 06.29/18:21:30 solver.py:282 ] Epoch: [295/400][60/391] lr: 1.39e-04 | recon: 2.9795e-06 code: 9.4500e-03 fc: 5.1530e-03 total: 6.3959e-05 | time: 0.093
I 06.29/18:21:32 solver.py:282 ] Epoch: [295/400][80/391] lr: 1.39e-04 | recon: 2.9655e-06 code: 9.4296e-03 fc: 5.1455e-03 total: 6.3850e-05 | time: 0.096
I 06.29/18:21:34 solver.py:282 ] Epoch: [295/400][100/391] lr: 1.39e-04 | recon: 2.9742e-06 code: 9.4298e-03 fc: 5.1390e-03 total: 6.3794e-05 | time: 0.096
I 06.29/18:21:37 solver.py:282 ] Epoch: [295/400][120/391] lr: 1.39e-04 | recon: 2.9611e-06 code: 9.3971e-03 fc: 5.1240e-03 total: 6.3598e-05 | time: 0.098
I 06.29/18:21:39 solver.py:282 ] Epoch: [295/400][140/391] lr: 1.39e-04 | recon: 2.9668e-06 code: 9.4126e-03 fc: 5.1381e-03 total: 6.3760e-05 | time: 0.100
I 06.29/18:21:40 solver.py:282 ] Epoch: [295/400][160/391] lr: 1.39e-04 | recon: 2.9680e-06 code: 9.4084e-03 fc: 5.1447e-03 total: 6.3824e-05 | time: 0.098
I 06.29/18:21:42 solver.py:282 ] Epoch: [295/400][180/391] lr: 1.39e-04 | recon: 2.9789e-06 code: 9.4316e-03 fc: 5.1676e-03 total: 6.4087e-05 | time: 0.098
I 06.29/18:21:44 solver.py:282 ] Epoch: [295/400][200/391] lr: 1.39e-04 | recon: 2.9805e-06 code: 9.4353e-03 fc: 5.1694e-03 total: 6.4110e-05 | time: 0.098
I 06.29/18:21:46 solver.py:282 ] Epoch: [295/400][220/391] lr: 1.39e-04 | recon: 2.9846e-06 code: 9.4580e-03 fc: 5.1830e-03 total: 6.4273e-05 | time: 0.096
I 06.29/18:21:48 solver.py:282 ] Epoch: [295/400][240/391] lr: 1.39e-04 | recon: 2.9855e-06 code: 9.4585e-03 fc: 5.1863e-03 total: 6.4307e-05 | time: 0.097
I 06.29/18:21:50 solver.py:282 ] Epoch: [295/400][260/391] lr: 1.39e-04 | recon: 2.9877e-06 code: 9.4637e-03 fc: 5.1924e-03 total: 6.4376e-05 | time: 0.096
I 06.29/18:21:52 solver.py:282 ] Epoch: [295/400][280/391] lr: 1.38e-04 | recon: 2.9829e-06 code: 9.4604e-03 fc: 5.1905e-03 total: 6.4349e-05 | time: 0.096
I 06.29/18:21:54 solver.py:282 ] Epoch: [295/400][300/391] lr: 1.38e-04 | recon: 2.9878e-06 code: 9.4766e-03 fc: 5.1962e-03 total: 6.4426e-05 | time: 0.097
I 06.29/18:21:55 solver.py:282 ] Epoch: [295/400][320/391] lr: 1.38e-04 | recon: 2.9893e-06 code: 9.4900e-03 fc: 5.2012e-03 total: 6.4491e-05 | time: 0.095
I 06.29/18:21:57 solver.py:282 ] Epoch: [295/400][340/391] lr: 1.38e-04 | recon: 2.9861e-06 code: 9.4876e-03 fc: 5.1988e-03 total: 6.4462e-05 | time: 0.094
I 06.29/18:21:59 solver.py:282 ] Epoch: [295/400][360/391] lr: 1.38e-04 | recon: 2.9855e-06 code: 9.4870e-03 fc: 5.1979e-03 total: 6.4452e-05 | time: 0.094
I 06.29/18:22:01 solver.py:282 ] Epoch: [295/400][380/391] lr: 1.38e-04 | recon: 2.9862e-06 code: 9.4884e-03 fc: 5.1985e-03 total: 6.4459e-05 | time: 0.095
I 06.29/18:22:03 solver.py:318 ] => Train  Recon loss: 2.9859e-06 | Code loss: 9.4880e-03 | FC loss: 5.1978e-03 | Total: 6.4452e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2316e-01 | adapter/gate_std=2.5879e-02 | adapter/down_norm=1.2242e+01 | adapter/up_norm=8.4562e+00 | adapter/bias_norm=2.0944e+00 | adapter/W1_norm=1.1819e+02 | adapter/W2_norm=5.0039e+01 | adapter/lowrank_ratio=2.1711e+00 | adapter/mlp_ratio=2.4405e+00 | adapter/delta_ratio=1.4464e+00

I 06.29/18:22:03 solver.py:427 ] 
=! Best NMSE: -2.0672e+01 (epoch=290)

I 06.29/18:22:06 solver.py:282 ] Epoch: [296/400][20/391] lr: 1.38e-04 | recon: 2.9507e-06 code: 9.3156e-03 fc: 5.0616e-03 total: 6.2882e-05 | time: 0.115
I 06.29/18:22:08 solver.py:282 ] Epoch: [296/400][40/391] lr: 1.38e-04 | recon: 2.9508e-06 code: 9.3147e-03 fc: 5.0697e-03 total: 6.2962e-05 | time: 0.105
I 06.29/18:22:10 solver.py:282 ] Epoch: [296/400][60/391] lr: 1.38e-04 | recon: 2.9765e-06 code: 9.3815e-03 fc: 5.1068e-03 total: 6.3426e-05 | time: 0.101
I 06.29/18:22:12 solver.py:282 ] Epoch: [296/400][80/391] lr: 1.38e-04 | recon: 2.9715e-06 code: 9.3703e-03 fc: 5.1011e-03 total: 6.3352e-05 | time: 0.102
I 06.29/18:22:13 solver.py:282 ] Epoch: [296/400][100/391] lr: 1.38e-04 | recon: 2.9841e-06 code: 9.4187e-03 fc: 5.1303e-03 total: 6.3706e-05 | time: 0.100
I 06.29/18:22:16 solver.py:282 ] Epoch: [296/400][120/391] lr: 1.38e-04 | recon: 3.0003e-06 code: 9.4336e-03 fc: 5.1615e-03 total: 6.4048e-05 | time: 0.102
I 06.29/18:22:17 solver.py:282 ] Epoch: [296/400][140/391] lr: 1.37e-04 | recon: 2.9867e-06 code: 9.4212e-03 fc: 5.1555e-03 total: 6.3963e-05 | time: 0.100
I 06.29/18:22:20 solver.py:282 ] Epoch: [296/400][160/391] lr: 1.37e-04 | recon: 2.9710e-06 code: 9.3994e-03 fc: 5.1473e-03 total: 6.3844e-05 | time: 0.104
I 06.29/18:22:22 solver.py:282 ] Epoch: [296/400][180/391] lr: 1.37e-04 | recon: 2.9750e-06 code: 9.4210e-03 fc: 5.1637e-03 total: 6.4033e-05 | time: 0.106
I 06.29/18:22:24 solver.py:282 ] Epoch: [296/400][200/391] lr: 1.37e-04 | recon: 2.9741e-06 code: 9.4158e-03 fc: 5.1599e-03 total: 6.3989e-05 | time: 0.105
I 06.29/18:22:27 solver.py:282 ] Epoch: [296/400][220/391] lr: 1.37e-04 | recon: 2.9687e-06 code: 9.4119e-03 fc: 5.1553e-03 total: 6.3934e-05 | time: 0.106
I 06.29/18:22:29 solver.py:282 ] Epoch: [296/400][240/391] lr: 1.37e-04 | recon: 2.9673e-06 code: 9.4206e-03 fc: 5.1581e-03 total: 6.3968e-05 | time: 0.107
I 06.29/18:22:31 solver.py:282 ] Epoch: [296/400][260/391] lr: 1.37e-04 | recon: 2.9654e-06 code: 9.4207e-03 fc: 5.1560e-03 total: 6.3947e-05 | time: 0.107
I 06.29/18:22:33 solver.py:282 ] Epoch: [296/400][280/391] lr: 1.37e-04 | recon: 2.9680e-06 code: 9.4220e-03 fc: 5.1561e-03 total: 6.3951e-05 | time: 0.106
I 06.29/18:22:35 solver.py:282 ] Epoch: [296/400][300/391] lr: 1.37e-04 | recon: 2.9713e-06 code: 9.4341e-03 fc: 5.1621e-03 total: 6.4026e-05 | time: 0.106
I 06.29/18:22:37 solver.py:282 ] Epoch: [296/400][320/391] lr: 1.37e-04 | recon: 2.9726e-06 code: 9.4420e-03 fc: 5.1682e-03 total: 6.4096e-05 | time: 0.105
I 06.29/18:22:40 solver.py:282 ] Epoch: [296/400][340/391] lr: 1.37e-04 | recon: 2.9759e-06 code: 9.4504e-03 fc: 5.1726e-03 total: 6.4152e-05 | time: 0.107
I 06.29/18:22:42 solver.py:282 ] Epoch: [296/400][360/391] lr: 1.37e-04 | recon: 2.9794e-06 code: 9.4610e-03 fc: 5.1776e-03 total: 6.4217e-05 | time: 0.107
I 06.29/18:22:44 solver.py:282 ] Epoch: [296/400][380/391] lr: 1.37e-04 | recon: 2.9822e-06 code: 9.4700e-03 fc: 5.1831e-03 total: 6.4283e-05 | time: 0.107
I 06.29/18:22:45 solver.py:318 ] => Train  Recon loss: 2.9833e-06 | Code loss: 9.4731e-03 | FC loss: 5.1851e-03 | Total: 6.4307e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2331e-01 | adapter/gate_std=2.5921e-02 | adapter/down_norm=1.2245e+01 | adapter/up_norm=8.4615e+00 | adapter/bias_norm=2.0954e+00 | adapter/W1_norm=1.1821e+02 | adapter/W2_norm=5.0067e+01 | adapter/lowrank_ratio=2.1899e+00 | adapter/mlp_ratio=2.4535e+00 | adapter/delta_ratio=1.4385e+00

I 06.29/18:22:46 solver.py:427 ] 
=! Best NMSE: -2.0672e+01 (epoch=290)

I 06.29/18:22:48 solver.py:282 ] Epoch: [297/400][20/391] lr: 1.36e-04 | recon: 2.8735e-06 code: 9.1536e-03 fc: 4.9964e-03 total: 6.1991e-05 | time: 0.110
I 06.29/18:22:49 solver.py:282 ] Epoch: [297/400][40/391] lr: 1.36e-04 | recon: 2.8796e-06 code: 9.1903e-03 fc: 5.0153e-03 total: 6.2223e-05 | time: 0.097
I 06.29/18:22:52 solver.py:282 ] Epoch: [297/400][60/391] lr: 1.36e-04 | recon: 2.9328e-06 code: 9.2948e-03 fc: 5.0715e-03 total: 6.2943e-05 | time: 0.102
I 06.29/18:22:53 solver.py:282 ] Epoch: [297/400][80/391] lr: 1.36e-04 | recon: 2.9463e-06 code: 9.3364e-03 fc: 5.1084e-03 total: 6.3367e-05 | time: 0.099
I 06.29/18:22:56 solver.py:282 ] Epoch: [297/400][100/391] lr: 1.36e-04 | recon: 2.9477e-06 code: 9.3462e-03 fc: 5.1139e-03 total: 6.3433e-05 | time: 0.101
I 06.29/18:22:58 solver.py:282 ] Epoch: [297/400][120/391] lr: 1.36e-04 | recon: 2.9504e-06 code: 9.3704e-03 fc: 5.1255e-03 total: 6.3576e-05 | time: 0.101
I 06.29/18:22:59 solver.py:282 ] Epoch: [297/400][140/391] lr: 1.36e-04 | recon: 2.9566e-06 code: 9.3755e-03 fc: 5.1305e-03 total: 6.3637e-05 | time: 0.099
I 06.29/18:23:02 solver.py:282 ] Epoch: [297/400][160/391] lr: 1.36e-04 | recon: 2.9586e-06 code: 9.3834e-03 fc: 5.1375e-03 total: 6.3717e-05 | time: 0.104
I 06.29/18:23:05 solver.py:282 ] Epoch: [297/400][180/391] lr: 1.36e-04 | recon: 2.9598e-06 code: 9.3926e-03 fc: 5.1408e-03 total: 6.3760e-05 | time: 0.110
I 06.29/18:23:07 solver.py:282 ] Epoch: [297/400][200/391] lr: 1.36e-04 | recon: 2.9698e-06 code: 9.4103e-03 fc: 5.1473e-03 total: 6.3853e-05 | time: 0.109
I 06.29/18:23:10 solver.py:282 ] Epoch: [297/400][220/391] lr: 1.36e-04 | recon: 2.9737e-06 code: 9.4257e-03 fc: 5.1540e-03 total: 6.3939e-05 | time: 0.109
I 06.29/18:23:12 solver.py:282 ] Epoch: [297/400][240/391] lr: 1.36e-04 | recon: 2.9715e-06 code: 9.4298e-03 fc: 5.1558e-03 total: 6.3959e-05 | time: 0.109
I 06.29/18:23:14 solver.py:282 ] Epoch: [297/400][260/391] lr: 1.35e-04 | recon: 2.9675e-06 code: 9.4199e-03 fc: 5.1499e-03 total: 6.3886e-05 | time: 0.110
I 06.29/18:23:17 solver.py:282 ] Epoch: [297/400][280/391] lr: 1.35e-04 | recon: 2.9702e-06 code: 9.4297e-03 fc: 5.1559e-03 total: 6.3959e-05 | time: 0.111
I 06.29/18:23:19 solver.py:282 ] Epoch: [297/400][300/391] lr: 1.35e-04 | recon: 2.9757e-06 code: 9.4412e-03 fc: 5.1634e-03 total: 6.4051e-05 | time: 0.110
I 06.29/18:23:21 solver.py:282 ] Epoch: [297/400][320/391] lr: 1.35e-04 | recon: 2.9779e-06 code: 9.4505e-03 fc: 5.1683e-03 total: 6.4111e-05 | time: 0.111
I 06.29/18:23:23 solver.py:282 ] Epoch: [297/400][340/391] lr: 1.35e-04 | recon: 2.9776e-06 code: 9.4553e-03 fc: 5.1733e-03 total: 6.4166e-05 | time: 0.111
I 06.29/18:23:25 solver.py:282 ] Epoch: [297/400][360/391] lr: 1.35e-04 | recon: 2.9812e-06 code: 9.4639e-03 fc: 5.1780e-03 total: 6.4225e-05 | time: 0.111
I 06.29/18:23:27 solver.py:282 ] Epoch: [297/400][380/391] lr: 1.35e-04 | recon: 2.9806e-06 code: 9.4650e-03 fc: 5.1804e-03 total: 6.4249e-05 | time: 0.109
I 06.29/18:23:28 solver.py:318 ] => Train  Recon loss: 2.9802e-06 | Code loss: 9.4626e-03 | FC loss: 5.1795e-03 | Total: 6.4238e-05 | adapter/rank=3.2000e+01 | adapter/gate_mean=3.2343e-01 | adapter/gate_std=2.5949e-02 | adapter/down_norm=1.2248e+01 | adapter/up_norm=8.4660e+00 | adapter/bias_norm=2.0965e+00 | adapter/W1_norm=1.1822e+02 | adapter/W2_norm=5.0095e+01 | adapter/lowrank_ratio=2.1774e+00 | adapter/mlp_ratio=2.4416e+00 | adapter/delta_ratio=1.4363e+00

I 06.29/18:23:29 solver.py:427 ] 
=! Best NMSE: -2.0672e+01 (epoch=290)

I 06.29/18:23:31 solver.py:282 ] Epoch: [298/400][20/391] lr: 1.35e-04 | recon: 2.9543e-06 code: 9.3496e-03 fc: 5.1085e-03 total: 6.3388e-05 | time: 0.099
I 06.29/18:23:33 solver.py:282 ] Epoch: [298/400][40/391] lr: 1.35e-04 | recon: 2.9880e-06 code: 9.4237e-03 fc: 5.1460e-03 total: 6.3872e-05 | time: 0.102
I 06.29/18:23:35 solver.py:282 ] Epoch: [298/400][60/391] lr: 1.35e-04 | recon: 2.9707e-06 code: 9.3873e-03 fc: 5.1223e-03 total: 6.3581e-05 | time: 0.103
I 06.29/18:23:37 solver.py:282 ] Epoch: [298/400][80/391] lr: 1.35e-04 | recon: 2.9613e-06 code: 9.3825e-03 fc: 5.1163e-03 total: 6.3507e-05 | time: 0.107
I 06.29/18:23:39 solver.py:282 ] Epoch: [298/400][100/391] lr: 1.35e-04 | recon: 2.9542e-06 code: 9.3802e-03 fc: 5.1125e-03 total: 6.3459e-05 | time: 0.108
I 06.29/18:23:41 solver.py:282 ] Epoch: [298/400][120/391] lr: 1.34e-04 | recon: 2.9623e-06 code: 9.4094e-03 fc: 5.1306e-03 total: 6.3678e-05 | time: 0.104
I 06.29/18:23:43 solver.py:282 ] Epoch: [298/400][140/391] lr: 1.34e-04 | recon: 2.9573e-06 code: 9.4037e-03 fc: 5.1266e-03 total: 6.3627e-05 | time: 0.106
I 06.29/18:23:46 solver.py:282 ] Epoch: [298/400][160/391] lr: 1.34e-04 | recon: 2.9576e-06 code: 9.4065e-03 fc: 5.1311e-03 total: 6.3675e-05 | time: 0.109
I 06.29/18:23:48 solver.py:282 ] Epoch: [298/400][180/391] lr: 1.34e-04 | recon: 2.9619e-06 code: 9.4213e-03 fc: 5.1431e-03 total: 6.3815e-05 | time: 0.108
I 06.29/18:23:50 solver.py:282 ] Epoch: [298/400][200/391] lr: 1.34e-04 | recon: 2.9692e-06 code: 9.4329e-03 fc: 5.1609e-03 total: 6.4012e-05 | time: 0.108
I 06.29/18:23:52 solver.py:282 ] Epoch: [298/400][220/391] lr: 1.34e-04 | recon: 2.9748e-06 code: 9.4430e-03 fc: 5.1676e-03 total: 6.4093e-05 | time: 0.108
I 06.29/18:23:55 solver.py:282 ] Epoch: [298/400][240/391] lr: 1.34e-04 | recon: 2.9787e-06 code: 9.4492e-03 fc: 5.1706e-03 total: 6.4134e-05 | time: 0.108
I 06.29/18:23:57 solver.py:282 ] Epoch: [298/400][260/391] lr: 1.34e-04 | recon: 2.9787e-06 code: 9.4477e-03 fc: 5.1722e-03 total: 6.4148e-05 | time: 0.109
I 06.29/18:23:59 solver.py:282 ] Epoch: [298/400][280/391] lr: 1.34e-04 | recon: 2.9787e-06 code: 9.4489e-03 fc: 5.1718e-03 total: 6.4145e-05 | time: 0.109
I 06.29/18:24:02 solver.py:282 ] Epoch: [298/400][300/391] lr: 1.34e-04 | recon: 2.9838e-06 code: 9.4571e-03 fc: 5.1740e-03 total: 6.4181e-05 | time: 0.110
I 06.29/18:24:04 solver.py:282 ] Epoch: [298/400][320/391] lr: 1.34e-04 | recon: 2.9866e-06 code: 9.4647e-03 fc: 5.1776e-03 total: 6.4227e-05 | time: 0.112
